blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,longitude,latitude
108,JLN BT MERAH,10,1983,Y,N,N,N,N,N,BM,169,0,0,94,74,0,1,0,0,0,0,0,0,4.793739,50.887212
108,JLN RAJAH,11,1983,Y,N,N,N,N,N,KWN,75,0,0,0,0,0,75,0,0,0,0,0,0,103.855635,1.328367
108,JURONG EAST ST 13,12,1982,Y,Y,N,Y,N,N,JE,98,0,0,0,98,0,0,0,0,0,0,0,0,103.737171,1.338328
108,LENGKONG TIGA,9,1988,Y,N,N,N,N,N,BD,47,0,0,0,0,0,47,0,0,0,0,0,0,103.910028,1.324615
108,LOR 1 TOA PAYOH,10,1969,Y,N,N,N,N,N,TP,118,0,0,115,0,2,0,0,0,0,0,1,0,103.847274,1.341533
108,MCNAIR RD,15,1986,Y,Y,N,N,N,N,KWN,140,0,0,8,104,28,0,0,0,0,0,0,0,103.85966,1.32165
108,PASIR RIS ST 12,13,1988,Y,N,N,N,N,N,PRC,48,0,0,0,0,0,48,0,0,0,0,0,0,103.957039,1.36749
108,POTONG PASIR AVE 1,14,1984,Y,N,N,Y,N,N,TP,142,0,0,115,26,0,1,0,0,0,0,0,0,103.868004,1.334878
108,PUNGGOL FIELD,1,2002,N,Y,N,N,N,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,103.908854,1.396531
108,RIVERVALE WALK,17,1998,Y,N,N,N,N,N,SK,78,0,0,0,60,18,0,0,0,0,0,0,0,103.89982,1.382861
108,SERANGOON NTH AVE 1,12,1983,Y,N,N,Y,N,N,SGN,128,0,0,124,0,4,0,0,0,0,0,0,0,103.871168,1.369903
108,SIMEI ST 1,11,1987,Y,N,N,Y,N,N,TAP,100,0,0,0,64,36,0,0,0,0,0,0,0,103.951011,1.342996
108,SPOTTISWOODE PK RD,5,1976,N,Y,N,Y,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,103.835668,1.273934
108,TAMPINES ST 11,11,1983,Y,N,N,N,N,N,TAP,120,0,0,80,40,0,0,0,0,0,0,0,0,103.948566,1.347873
108,TECK WHYE LANE,13,1988,Y,N,N,N,N,N,CCK,72,0,0,0,0,0,72,0,0,0,0,0,0,103.752937,1.378311
108,WOODLANDS ST 13,13,1984,Y,N,N,N,N,N,WL,111,0,0,0,111,0,0,0,0,0,0,0,0,103.781578,1.437217
108,YISHUN RING RD,9,1981,Y,N,N,Y,N,N,YS,208,0,0,137,32,0,0,0,0,16,16,7,0,103.829072,1.432324
108A,BIDADARI PK DR,16,2021,Y,N,N,N,N,N,TP,156,0,0,96,60,0,0,0,0,0,0,0,0,103.871772,1.334293
108A,CLEMENTI ST 11,1,1984,N,Y,N,N,N,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0,103.770147,1.322258
108A,CANBERRA WALK,14,2017,Y,N,N,N,N,N,SB,112,0,0,0,38,74,0,0,0,0,0,0,0,103.831337,1.447852
108A,DEPOT RD,5,2004,N,N,N,Y,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,103.810137,1.280873
108A,MCNAIR RD,5,2003,N,N,N,N,Y,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0,103.859415,1.320556
108A,PASIR RIS ST 12,5,2001,N,N,N,N,Y,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,103.957068,1.367956
108B,BIDADARI PK DR,17,2021,Y,N,N,N,N,N,TP,62,0,0,0,32,30,0,0,0,0,0,0,0,103.872011,1.333676
108B,CANBERRA WALK,14,2017,Y,N,N,N,N,N,SB,117,0,0,0,65,52,0,0,0,0,0,0,0,103.831735,1.448203
108B,MCNAIR RD,30,2003,Y,N,N,N,N,N,KWN,174,0,0,0,87,87,0,0,0,0,0,0,0,103.859089,1.320014
108C,CANBERRA WALK,13,2017,Y,N,N,N,N,N,SB,108,0,0,0,60,48,0,0,0,0,0,0,0,103.831796,1.447353
108C,MCNAIR RD,30,2003,Y,N,N,N,N,N,KWN,174,0,0,0,116,58,0,0,0,0,0,0,0,103.859551,1.319807
108D,CANBERRA WALK,1,2018,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,103.832211,1.447788
109,ALJUNIED CRES,12,1980,Y,N,N,N,N,N,GL,195,0,59,130,3,0,0,0,0,0,2,1,0,103.884452,1.319392
109,ANG MO KIO AVE 4,12,1978,Y,N,N,Y,N,N,AMK,154,0,0,120,33,0,0,0,0,0,0,1,0,103.836642,1.371053
109,BEDOK NTH RD,12,1976,Y,Y,N,N,N,N,BD,149,0,0,122,22,3,2,0,0,0,0,0,0,103.934934,1.332048
109,BEDOK RESERVOIR RD,4,1985,Y,N,N,N,N,N,BD,32,0,0,24,8,0,0,0,0,0,0,0,0,103.909849,1.329718
109,BIDADARI PK DR,5,2021,N,N,N,N,Y,N,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,103.872575,1.334211
109,BISHAN ST 12,13,1985,Y,N,N,N,N,N,BH,96,0,0,0,96,0,0,0,0,0,0,0,0,103.847991,1.346753
109,BT PURMEI RD,12,1984,Y,Y,N,N,N,N,BM,162,0,0,99,61,0,2,0,0,0,0,0,0,103.825974,1.273394
109,BT BATOK WEST AVE 6,11,1984,Y,Y,N,N,N,N,BB,115,0,0,74,0,0,0,0,0,20,20,1,0,106.151808,-6.116966
109,C'WEALTH CRES,10,1964,Y,N,N,N,N,N,QT,79,0,10,68,1,0,0,0,0,0,0,0,0,103.815405,1.411574
109,CANBERRA WALK,6,2021,N,N,N,Y,Y,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,103.829326,1.448394
109,CLEMENTI ST 11,4,1984,Y,Y,N,N,N,N,CL,47,0,0,47,0,0,0,0,0,0,0,0,0,103.770549,1.321963
109,GANGSA RD,4,1986,Y,Y,N,N,N,N,BP,26,0,0,19,7,0,0,0,0,0,0,0,0,103.76779,1.377422
109,HOUGANG AVE 1,13,1982,Y,Y,N,N,N,N,HG,123,0,0,103,19,0,1,0,0,0,0,0,0,103.889376,1.355329
109,JLN BT MERAH,13,1983,Y,N,N,Y,N,N,BM,118,0,0,0,118,0,0,0,0,0,0,0,0,3.618961,51.216173
109,JURONG EAST ST 13,25,1981,Y,Y,N,N,N,N,JE,96,0,0,0,0,96,0,0,0,0,0,0,0,103.735926,1.338352
109,LENGKONG TIGA,14,1988,Y,N,N,Y,N,N,BD,73,0,0,0,22,51,0,0,0,0,0,0,0,103.910789,1.324617
109,LOR 1 TOA PAYOH,10,1968,Y,Y,N,N,N,N,TP,99,0,0,99,0,0,0,0,0,0,0,0,0,103.846276,1.341228
109,MCNAIR RD,15,1986,Y,N,N,N,N,N,KWN,96,0,0,0,68,28,0,0,0,0,0,0,0,103.859101,1.321507
109,PASIR RIS ST 11,13,1990,Y,N,N,N,N,N,PRC,72,0,0,0,48,24,0,0,0,0,0,0,0,103.956038,1.368503
109,POTONG PASIR AVE 1,4,1983,Y,N,N,N,N,N,TP,72,0,0,72,0,0,0,0,0,0,0,0,0,103.867424,1.334855
109,PUNGGOL FIELD,3,2001,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,103.909552,1.395442
109,RIVERVALE WALK,17,1998,Y,N,N,Y,N,N,SK,96,0,0,0,0,96,0,0,0,0,0,0,0,103.899611,1.383284
109,SERANGOON NTH AVE 1,13,1984,Y,N,N,Y,N,N,SGN,168,0,0,0,168,0,0,0,0,0,0,0,0,103.870521,1.369426
109,SIMEI ST 1,11,1987,Y,N,N,N,N,N,TAP,120,0,0,0,68,52,0,0,0,0,0,0,0,103.950205,1.342317
109,SPOTTISWOODE PK RD,24,1977,Y,N,N,N,N,N,BM,92,0,0,0,0,88,4,0,0,0,0,0,0,103.836706,1.274062
109,TAMPINES ST 11,11,1983,Y,Y,N,Y,N,N,TAP,179,0,0,118,60,0,1,0,0,0,0,0,0,103.948817,1.347357
109,TECK WHYE LANE,11,1988,Y,N,N,N,N,N,CCK,60,0,0,0,0,0,60,0,0,0,0,0,0,103.751939,1.378611
109,WHAMPOA RD,14,1996,Y,N,N,Y,N,N,KWN,79,0,0,0,53,26,0,0,0,0,0,0,0,103.855662,1.327084
109,WOODLANDS ST 13,4,1984,Y,N,N,N,N,N,WL,16,0,0,0,0,8,8,0,0,0,0,0,0,103.780975,1.437494
109,YISHUN RING RD,11,1981,Y,N,N,N,N,N,YS,60,0,0,0,8,52,0,0,0,0,0,0,0,103.828646,1.432799
109A,BIDADARI PK DR,17,2021,Y,N,N,N,N,N,TP,62,0,0,0,32,30,0,0,0,0,0,0,0,103.872325,1.33346
109A,CANBERRA WALK,13,2021,Y,N,N,N,N,N,SB,72,0,0,24,48,0,0,0,0,0,0,0,0,103.830067,1.448099
109A,CLEMENTI ST 11,6,1989,N,N,N,N,Y,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0,103.770358,1.321662
109A,DEPOT RD,25,2004,Y,N,N,N,N,N,BM,96,0,0,0,48,48,0,0,0,0,0,0,0,103.809524,1.280929
109A,EDGEDALE PLAINS,17,2001,Y,N,N,N,N,N,PG,86,0,0,0,0,86,0,0,0,0,0,0,0,103.909877,1.394717
109B,BIDADARI PK DR,17,2021,Y,N,N,N,N,N,TP,62,0,0,0,32,30,0,0,0,0,0,0,0,103.872676,1.333411
109B,CANBERRA WALK,13,2021,Y,N,N,N,N,N,SB,83,0,0,23,24,36,0,0,0,0,0,0,0,103.829326,1.448394
109B,DEPOT RD,25,2004,Y,N,N,N,N,N,BM,96,0,0,0,48,48,0,0,0,0,0,0,0,103.809291,1.281017
109B,EDGEDALE PLAINS,17,2001,Y,N,N,N,N,N,PG,85,0,0,0,27,58,0,0,0,0,0,0,0,103.90966,1.394968
109C,CANBERRA WALK,13,2021,Y,N,N,N,N,N,SB,83,0,0,24,23,36,0,0,0,0,0,0,0,103.829326,1.448394
109C,EDGEDALE PLAINS,17,2001,Y,N,N,N,N,N,PG,85,0,0,0,27,58,0,0,0,0,0,0,0,103.909267,1.395213
109D,CANBERRA WALK,13,2021,Y,N,N,N,N,N,SB,72,0,0,12,36,24,0,0,0,0,0,0,0,103.829473,1.449073
109D,EDGEDALE PLAINS,17,2001,Y,N,N,N,N,N,PG,91,0,0,0,0,91,0,0,0,0,0,0,0,103.90882,1.395569
11,BENDEMEER RD,1,2017,N,N,N,N,N,Y,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0,103.86027,1.315328
11,CANTONMENT CL,30,2000,Y,N,N,N,N,N,BM,145,0,0,29,87,29,0,0,0,0,0,0,0,103.8397,1.274423
11,CHAI CHEE RD,15,1999,Y,Y,N,N,N,N,BD,112,0,0,0,70,42,0,0,0,0,0,0,0,103.924897,1.326907
11,EUNOS CRES,16,1976,Y,N,N,Y,N,N,GL,180,0,0,0,180,0,0,0,0,0,0,0,0,103.90444,1.321807
11,FARRER PK RD,30,2002,Y,N,N,N,N,N,KWN,174,0,0,0,116,58,0,0,0,0,0,0,0,103.85208,1.312361
11,HAIG RD,13,1976,Y,N,N,N,N,N,GL,120,0,0,0,120,0,0,0,0,0,0,0,0,103.896645,1.314855
11,HOLLAND DR,22,1974,Y,N,N,Y,N,N,QT,371,0,0,280,84,7,0,0,0,0,0,0,0,103.793951,1.308972
11,JLN BT MERAH,4,1986,Y,Y,N,N,N,N,BM,21,0,0,21,0,0,0,0,0,0,0,0,0,74.93867,29.294395
11,JLN BATU,12,1966,Y,N,N,Y,N,N,KWN,132,0,0,0,8,99,25,0,0,0,0,0,0,103.882579,1.301696
11,JOO SENG RD,20,1982,Y,N,N,N,N,N,TP,76,0,0,0,0,76,0,0,0,0,0,0,0,103.880739,1.335015
11,LOR 8 TOA PAYOH,16,1996,Y,N,N,N,N,N,TP,124,0,0,0,94,30,0,0,0,0,0,0,0,103.858966,1.337173
11,MARSILING DR,22,1975,Y,N,N,N,N,N,WL,84,0,0,0,0,84,0,0,0,0,0,0,0,103.777937,1.440401
11,PINE CL,19,1998,Y,N,N,N,N,N,GL,156,0,0,0,100,56,0,0,0,0,0,0,0,103.88279,1.308004
11,ST. GEORGE'S RD,12,1984,Y,N,N,N,N,N,KWN,114,0,0,0,114,0,0,0,0,0,0,0,0,103.863252,1.323055
11,TECK WHYE LANE,13,1977,Y,N,N,Y,N,N,CCK,96,0,0,0,96,0,0,0,0,0,0,0,0,103.754962,1.379751
11,TELOK BLANGAH CRES,1,2010,N,N,Y,N,N,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,103.818667,1.277376
11,TOH YI DR,11,1988,Y,N,N,N,N,N,BT,115,0,0,0,69,46,0,0,0,0,0,0,0,103.772676,1.337817
11,UPP BOON KENG RD,16,1973,Y,Y,N,N,N,N,KWN,281,0,0,276,0,5,0,0,0,0,0,0,0,103.870885,1.314237
11,YORK HILL,12,1969,Y,Y,N,Y,N,N,CT,198,0,0,0,0,0,0,0,0,176,22,0,0,103.837676,1.286513
11A,BOON TIONG RD,5,2014,N,Y,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,103.830745,1.286441
11A,EUNOS CRES,1,2010,N,N,N,N,N,Y,GL,0,0,0,0,0,0,0,0,0,0,0,0,0,103.903659,1.321751
11A,LOR 8 TOA PAYOH,5,1996,N,N,N,N,Y,N,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,103.859312,1.33665
11A,PINE CL,5,1998,N,N,N,N,Y,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0,103.882953,1.308529
